source,output,grade,source_grade,side,split,method,score,inner_method,inner_score,x,y,width,height
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524597_997.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524597_997.jpg,10,10,back,train,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524602_1017.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524602_1017.jpg,10,10,back,train,edges_ratio,0.593518,,,67,372,744,1042
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524603_1021.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524603_1021.jpg,10,10,back,val,saturation_ratio,0.556095,,,78,415,773,1082
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524603_1025.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524603_1025.jpg,10,10,back,train,edges_ratio,0.436710,,,113,468,688,963
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524612_1069.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524612_1069.jpg,10,10,back,train,saturation_ratio,0.530742,,,97,409,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524612_1071.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524612_1071.jpg,10,10,back,train,saturation_ratio,0.554459,,,81,411,771,1080
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524613_1073.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524613_1073.jpg,10,10,back,train,saturation_ratio,0.570298,,,63,398,783,1096
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524624_1119.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524624_1119.jpg,10,10,back,test,saturation_ratio,0.512991,,,100,412,742,1039
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524625_1121.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524625_1121.jpg,10,10,back,test,edges_ratio,0.470282,,,76,427,713,998
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524625_1123.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524625_1123.jpg,10,10,back,val,saturation_ratio,0.576498,,,95,401,788,1103
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524625_1125.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524625_1125.jpg,10,10,back,val,edges_ratio,0.564389,,,92,429,779,1091
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524627_1133.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524627_1133.jpg,10,10,back,train,edges_ratio,0.566369,,,67,425,780,1092
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524631_1153.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524631_1153.jpg,10,10,back,val,saturation_ratio,0.527355,,,90,415,752,1053
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524635_1175.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524635_1175.jpg,10,10,back,train,saturation_ratio,0.567119,,,74,406,780,1092
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524646_1229.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524646_1229.jpg,10,10,back,train,fallback,0.000000,,,89,401,709,992
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524650_1249.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524650_1249.jpg,10,10,back,test,saturation_ratio,0.583285,,,74,405,791,1108
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524655_1275.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524655_1275.jpg,10,10,back,train,edges_ratio,0.606896,,,68,368,756,1059
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524656_1279.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524656_1279.jpg,10,10,back,train,saturation_ratio,0.568962,,,100,425,790,1106
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524657_1289.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524657_1289.jpg,10,10,back,train,saturation_ratio,0.471340,,,97,466,712,997
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524659_1297.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524659_1297.jpg,10,10,back,val,edges_ratio,0.437421,,,135,474,688,963
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524659_1301.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524659_1301.jpg,10,10,back,train,edges_ratio,0.433038,,,132,466,685,959
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524663_1319.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524663_1319.jpg,10,10,back,train,edges_ratio,0.606784,,,69,365,756,1059
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524664_1325.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524664_1325.jpg,10,10,back,train,edges_ratio,0.568550,,,71,361,730,1022
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524665_1331.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524665_1331.jpg,10,10,back,train,edges_ratio,0.498033,,,52,399,737,1032
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524667_1339.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524667_1339.jpg,10,10,back,train,edges_ratio,0.558936,,,109,428,780,1092
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524668_1341.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524668_1341.jpg,10,10,back,val,edges_ratio,0.487349,,,82,469,729,1021
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524668_1343.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524668_1343.jpg,10,10,back,val,saturation_ratio,0.576975,,,74,416,787,1102
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524670_1355.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524670_1355.jpg,10,10,back,train,edges_ratio,0.608381,,,37,419,813,1138
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524671_1361.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524671_1361.jpg,10,10,back,train,saturation_ratio,0.580410,,,74,417,789,1105
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524673_1369.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524673_1369.jpg,10,10,back,train,saturation_ratio,0.564145,,,76,405,778,1089
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524676_1383.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524676_1383.jpg,10,10,back,train,edges_ratio,0.564711,,,65,413,779,1091
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524676_1387.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524676_1387.jpg,10,10,back,train,saturation_ratio,0.556731,,,79,409,776,1087
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524677_1389.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524677_1389.jpg,10,10,back,train,edges_ratio,0.595480,,,58,399,804,1126
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524680_1401.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524680_1401.jpg,10,10,back,train,edges_ratio,0.433955,,,130,467,684,957
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524689_1443.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524689_1443.jpg,10,10,back,train,edges_ratio,0.608898,,,62,405,811,1135
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524689_1445.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524689_1445.jpg,10,10,back,train,saturation_ratio,0.550176,,,114,397,774,1084
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524690_1449.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524690_1449.jpg,10,10,back,train,edges_ratio,0.585241,,,78,406,794,1112
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524691_1451.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524691_1451.jpg,10,10,back,test,edges_ratio,0.433800,,,133,466,686,960
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524692_1455.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524692_1455.jpg,10,10,back,train,edges_ratio,0.430626,,,141,473,684,958
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524695_1469.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524695_1469.jpg,10,10,back,train,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524695_1471.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524695_1471.jpg,10,10,back,val,saturation_ratio,0.542542,,,107,409,774,1083
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524697_1481.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524697_1481.jpg,10,10,back,val,edges_ratio,0.593065,,,75,362,744,1042
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524698_1485.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524698_1485.jpg,10,10,back,train,edges_ratio,0.512103,,,105,427,744,1042
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524700_1493.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524700_1493.jpg,10,10,back,test,edges_ratio,0.469746,,,71,399,713,998
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524700_1495.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524700_1495.jpg,10,10,back,train,edges_ratio,0.609703,,,63,364,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524702_1507.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524702_1507.jpg,10,10,back,val,saturation_ratio,0.597699,,,65,359,744,1042
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524704_1515.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524704_1515.jpg,10,10,back,test,edges_ratio,0.608374,,,59,367,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524710_1545.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524710_1545.jpg,10,10,back,train,saturation_ratio,0.560136,,,79,416,775,1085
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524714_1561.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524714_1561.jpg,10,10,back,test,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524714_1563.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524714_1563.jpg,10,10,back,val,edges_ratio,0.592419,,,75,368,744,1041
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524715_1565.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524715_1565.jpg,10,10,back,train,fallback,0.000000,,,94,432,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524715_1567.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524715_1567.jpg,10,10,back,train,edges_ratio,0.614241,,,66,364,757,1060
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524716_1571.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524716_1571.jpg,10,10,back,val,edges_ratio,0.543229,,,92,414,765,1071
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524718_1581.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524718_1581.jpg,10,10,back,test,saturation_ratio,0.608827,,,63,397,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524719_1585.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524719_1585.jpg,10,10,back,train,edges_ratio,0.572912,,,71,491,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524725_1615.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524725_1615.jpg,10,10,back,train,saturation_ratio,0.601165,,,65,416,803,1124
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524726_1621.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524726_1621.jpg,10,10,back,train,saturation_ratio,0.495423,,,87,453,730,1022
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524726_1623.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524726_1623.jpg,10,10,back,train,saturation_ratio,0.541550,,,88,410,764,1069
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524730_1645.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524730_1645.jpg,10,10,back,test,saturation_ratio,0.593325,,,64,397,798,1117
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524732_1655.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524732_1655.jpg,10,10,back,train,edges_ratio,0.611921,,,63,357,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524732_1659.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524732_1659.jpg,10,10,back,train,edges_ratio,0.585102,,,81,427,793,1110
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524733_1661.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524733_1661.jpg,10,10,back,train,edges_ratio,0.603760,,,68,360,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524734_1667.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524734_1667.jpg,10,10,back,train,edges_ratio,0.613663,,,64,356,758,1061
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524746_1729.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524746_1729.jpg,10,10,back,test,edges_ratio,0.590753,,,73,366,740,1036
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524751_1749.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524751_1749.jpg,10,10,back,train,edges_ratio,0.531531,,,98,434,758,1061
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524752_1755.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524752_1755.jpg,10,10,back,train,edges_ratio,0.432981,,,126,477,684,958
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524753_1759.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524753_1759.jpg,10,10,back,train,edges_ratio,0.450812,,,86,419,698,977
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524753_1761.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524753_1761.jpg,10,10,back,train,edges_ratio,0.556780,,,74,427,777,1088
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524753_1763.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524753_1763.jpg,10,10,back,train,saturation_ratio,0.522127,,,81,462,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524758_1783.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524758_1783.jpg,10,10,back,val,saturation_ratio,0.544928,,,83,418,766,1072
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524785_1901.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524785_1901.jpg,10,10,back,val,edges_ratio,0.607644,,,67,364,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524785_1903.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524785_1903.jpg,10,10,back,train,saturation_ratio,0.601697,,,67,362,749,1049
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524785_1905.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524785_1905.jpg,10,10,back,train,edges_ratio,0.607871,,,65,365,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524786_1909.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524786_1909.jpg,10,10,back,train,edges_ratio,0.433650,,,120,473,685,959
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524787_1911.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524787_1911.jpg,10,10,back,train,saturation_ratio,0.576196,,,73,401,786,1101
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524791_1927.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524791_1927.jpg,10,10,back,test,saturation_ratio,0.564214,,,82,416,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524792_1929.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524792_1929.jpg,10,10,back,train,saturation_ratio,0.557671,,,77,422,780,1092
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524795_1937.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524795_1937.jpg,10,10,back,train,saturation_ratio,0.571554,,,67,411,790,1106
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524797_1943.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524797_1943.jpg,10,10,back,train,edges_ratio,0.572755,,,92,484,785,1099
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524801_1959.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524801_1959.jpg,10,10,back,train,edges_ratio,0.594541,,,49,384,803,1124
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524802_1961.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524802_1961.jpg,10,10,back,train,edges_ratio,0.550152,,,99,428,773,1082
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524803_1965.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524803_1965.jpg,10,10,back,train,saturation_ratio,0.572698,,,80,416,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524804_1967.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524804_1967.jpg,10,10,back,train,edges_ratio,0.599704,,,42,430,808,1131
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524805_1973.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\10\back_img_1778524805_1973.jpg,10,10,back,test,edges_ratio,0.606431,,,66,366,752,1053
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524808_1987.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524808_1987.jpg,10,10,back,train,edges_ratio,0.611282,,,56,395,810,1134
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524809_1993.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524809_1993.jpg,10,10,back,train,edges_ratio,0.617649,,,59,361,759,1063
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524815_2019.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524815_2019.jpg,10,10,back,train,edges_ratio,0.606544,,,65,366,752,1053
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524816_2021.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524816_2021.jpg,10,10,back,train,saturation_ratio,0.617634,,,63,400,814,1140
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524817_2027.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\10\back_img_1778524817_2027.jpg,10,10,back,val,edges_ratio,0.557715,,,55,442,783,1096
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524822_2045.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524822_2045.jpg,10,10,back,train,saturation_ratio,0.567848,,,70,420,781,1093
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524824_2055.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524824_2055.jpg,10,10,back,train,saturation_ratio,0.596506,,,97,430,802,1123
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524825_2059.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524825_2059.jpg,10,10,back,train,saturation_ratio,0.570172,,,74,414,782,1095
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524830_2079.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524830_2079.jpg,10,10,back,train,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524834_2095.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524834_2095.jpg,10,10,back,train,fallback,0.000000,,,94,432,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524836_2099.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524836_2099.jpg,10,10,back,train,saturation_ratio,0.559922,,,77,419,775,1085
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524841_2121.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524841_2121.jpg,10,10,back,train,saturation_ratio,0.556752,,,77,414,773,1082
C:\Users\L3o36\pokescan\dataset_pokemon\10\back\img_1778524843_2127.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\10\back_img_1778524843_2127.jpg,10,10,back,train,edges_ratio,0.437322,,,130,478,687,962
